Date,Open,High,Low,Close,Adj Close,Volume
2023-04-17,1218.949951,1218.949951,1203.400024,1212.949951,1187.953247,1956198
2023-04-18,1213.000000,1217.900024,1202.599976,1204.699951,1179.873169,2075066
2023-04-19,1204.650024,1217.949951,1203.400024,1215.500000,1190.450562,1818732
2023-04-20,1218.000000,1224.900024,1214.550049,1218.599976,1193.486816,2172677
2023-04-21,1221.949951,1221.949951,1209.050049,1212.750000,1187.757446,1015815
2023-04-24,1210.400024,1217.099976,1196.000000,1207.750000,1182.860352,1389756
2023-04-25,1207.750000,1215.000000,1199.400024,1209.849976,1184.916992,1360260
2023-04-26,1212.000000,1217.250000,1205.300049,1213.550049,1188.540894,1708865
2023-04-27,1210.050049,1225.000000,1210.050049,1224.000000,1198.775513,1340045
2023-04-28,1225.000000,1228.750000,1211.500000,1226.900024,1201.615723,2333102
2023-05-02,1230.000000,1240.800049,1217.500000,1237.300049,1211.801392,2607580
2023-05-03,1237.300049,1242.000000,1230.099976,1235.449951,1209.989502,1307304
2023-05-04,1235.000000,1238.050049,1228.000000,1231.699951,1206.316772,1541188
2023-05-05,1232.800049,1242.349976,1208.050049,1211.199951,1186.239258,4753718
2023-05-08,1216.949951,1239.849976,1213.699951,1231.800049,1206.414795,3513667
2023-05-09,1239.000000,1250.000000,1234.050049,1245.449951,1219.783325,1846359
2023-05-10,1250.000000,1255.800049,1235.000000,1248.650024,1222.917480,2108081
2023-05-11,1250.000000,1260.849976,1244.150024,1251.300049,1225.512939,4100467
2023-05-12,1256.400024,1278.800049,1251.300049,1275.949951,1249.654907,2427624
2023-05-15,1279.900024,1287.750000,1272.599976,1285.650024,1259.155029,2647630
2023-05-16,1287.000000,1291.699951,1258.849976,1262.449951,1236.433105,1571371
2023-05-17,1265.000000,1271.699951,1260.699951,1263.099976,1237.069702,1643851
2023-05-18,1269.949951,1269.949951,1241.250000,1245.500000,1219.832397,1900447
2023-05-19,1252.900024,1262.449951,1237.449951,1260.400024,1234.425293,1588996
2023-05-22,1259.250000,1269.449951,1251.300049,1265.550049,1239.469238,917769
2023-05-23,1265.550049,1270.750000,1256.550049,1268.550049,1242.407471,1803955
2023-05-24,1260.000000,1278.000000,1254.500000,1275.699951,1249.410034,1369297
2023-05-25,1280.000000,1280.800049,1257.550049,1277.800049,1251.466797,2040166
2023-05-26,1290.000000,1292.800049,1268.349976,1281.849976,1255.433350,3508112
2023-05-29,1321.500000,1350.000000,1298.000000,1330.150024,1302.738037,6185862
2023-05-30,1329.949951,1335.300049,1320.000000,1328.449951,1301.072998,2493657
2023-05-31,1325.000000,1328.250000,1303.250000,1319.000000,1291.817627,5629378
2023-06-01,1319.000000,1337.699951,1312.800049,1318.900024,1291.719849,2364455
2023-06-02,1324.849976,1345.000000,1320.300049,1341.400024,1313.756104,2313841
2023-06-05,1349.800049,1401.000000,1346.349976,1395.400024,1366.643311,5105293
2023-06-06,1395.400024,1414.900024,1388.050049,1411.199951,1382.117554,2335838
2023-06-07,1422.800049,1422.800049,1395.000000,1406.400024,1377.416626,2491079
2023-06-08,1412.699951,1415.550049,1377.500000,1381.050049,1352.588989,1776230
2023-06-09,1380.750000,1387.000000,1363.000000,1370.650024,1342.403320,1881329
2023-06-12,1377.900024,1384.800049,1369.300049,1381.400024,1352.931763,1389300
2023-06-13,1383.150024,1388.500000,1368.199951,1373.150024,1344.851807,2516583
2023-06-14,1374.000000,1381.000000,1366.000000,1378.650024,1350.238403,905086
2023-06-15,1381.800049,1407.199951,1371.500000,1392.750000,1364.047852,1720070
2023-06-16,1399.000000,1409.800049,1393.400024,1403.849976,1374.919067,2132678
2023-06-19,1409.500000,1415.349976,1396.000000,1402.550049,1373.645874,1476764
2023-06-20,1402.599976,1409.900024,1380.699951,1396.449951,1367.671509,1042428
2023-06-21,1394.050049,1403.400024,1370.650024,1374.250000,1345.929077,2008628
2023-06-22,1379.000000,1392.000000,1374.650024,1378.699951,1350.287354,1296616
2023-06-23,1376.900024,1379.599976,1368.500000,1373.250000,1344.949707,1258590
2023-06-26,1375.000000,1404.900024,1369.949951,1397.650024,1368.846802,2281046
2023-06-27,1406.699951,1417.000000,1393.599976,1402.400024,1373.499023,2737379
2023-06-28,1402.400024,1402.400024,1402.400024,1402.400024,1373.499023,0
2023-06-30,1402.650024,1461.000000,1400.000000,1453.599976,1423.643799,4114865
2023-07-03,1470.000000,1498.050049,1459.300049,1467.949951,1437.698120,3615176
2023-07-04,1487.000000,1487.000000,1462.099976,1464.449951,1434.270142,1595700
2023-07-05,1463.949951,1478.000000,1457.099976,1475.349976,1444.945679,1456527
2023-07-06,1477.849976,1552.900024,1472.650024,1548.800049,1516.881958,5628945
2023-07-07,1546.900024,1591.949951,1539.300049,1564.150024,1531.915527,6905845
2023-07-10,1567.000000,1579.000000,1545.949951,1551.400024,1519.428345,2276342
2023-07-11,1558.250000,1576.000000,1550.400024,1569.449951,1537.106323,1563376
2023-07-12,1569.000000,1579.650024,1541.650024,1570.849976,1538.477539,2658457
2023-07-13,1576.000000,1594.800049,1558.449951,1566.900024,1550.650024,1859405
2023-07-14,1562.699951,1566.900024,1542.699951,1546.550049,1546.550049,2174792
2023-07-17,1559.000000,1559.000000,1529.500000,1536.300049,1536.300049,1520990
2023-07-18,1536.000000,1542.150024,1526.000000,1534.699951,1534.699951,1059058
2023-07-19,1530.199951,1549.500000,1524.000000,1544.449951,1544.449951,1081196
2023-07-20,1550.050049,1553.750000,1530.550049,1545.349976,1545.349976,1538263
2023-07-21,1548.949951,1552.599976,1518.849976,1523.500000,1523.500000,1668783
2023-07-24,1522.000000,1557.000000,1514.949951,1546.849976,1546.849976,2129706
2023-07-25,1551.449951,1569.500000,1548.050049,1565.750000,1565.750000,1996604
2023-07-26,1570.150024,1574.000000,1532.000000,1544.849976,1544.849976,2100855
2023-07-27,1499.000000,1500.000000,1438.349976,1447.400024,1447.400024,11879512
2023-07-28,1460.000000,1471.000000,1450.000000,1467.800049,1467.800049,4714146
2023-07-31,1476.800049,1479.000000,1457.599976,1475.199951,1475.199951,2460789
2023-08-01,1475.199951,1504.000000,1470.199951,1493.349976,1493.349976,4184243
2023-08-02,1493.349976,1497.000000,1465.250000,1485.300049,1485.300049,3188395
2023-08-03,1485.000000,1501.550049,1447.599976,1469.150024,1469.150024,2222395
2023-08-04,1481.000000,1502.449951,1415.750000,1464.650024,1464.650024,8066091
2023-08-07,1489.000000,1531.000000,1480.750000,1526.900024,1526.900024,9257291
2023-08-08,1530.000000,1534.000000,1485.000000,1499.699951,1499.699951,3426948
2023-08-09,1505.000000,1537.550049,1492.250000,1534.750000,1534.750000,3713003
2023-08-10,1534.500000,1556.050049,1531.800049,1545.400024,1545.400024,3600607
2023-08-11,1548.550049,1559.599976,1533.050049,1546.449951,1546.449951,2402812
2023-08-14,1544.949951,1550.750000,1524.000000,1546.849976,1546.849976,1875450
2023-08-16,1559.050049,1573.000000,1538.599976,1570.599976,1570.599976,2361632
2023-08-17,1573.000000,1579.050049,1560.150024,1573.500000,1573.500000,2377711
2023-08-18,1568.750000,1582.550049,1544.599976,1552.650024,1552.650024,2202570
2023-08-21,1546.000000,1552.650024,1531.750000,1538.550049,1538.550049,1487526
2023-08-22,1538.000000,1555.000000,1534.750000,1550.500000,1550.500000,975607
2023-08-23,1546.050049,1554.849976,1536.099976,1542.449951,1542.449951,1405076
2023-08-24,1550.050049,1554.949951,1528.050049,1542.199951,1542.199951,2111147
2023-08-25,1530.900024,1547.250000,1508.199951,1520.050049,1520.050049,1455320
2023-08-28,1528.000000,1553.000000,1524.099976,1549.250000,1549.250000,2132512
2023-08-29,1554.900024,1564.349976,1540.000000,1560.849976,1560.849976,1325882
2023-08-30,1569.000000,1589.000000,1559.800049,1583.199951,1583.199951,3140040
2023-08-31,1588.949951,1590.000000,1567.150024,1575.400024,1575.400024,3512885
2023-09-01,1577.000000,1604.500000,1575.000000,1591.949951,1591.949951,2147299
2023-09-04,1605.900024,1605.900024,1564.199951,1576.400024,1576.400024,2200142
2023-09-05,1577.599976,1584.099976,1565.250000,1571.150024,1571.150024,1078759
2023-09-06,1577.000000,1580.900024,1558.699951,1577.000000,1577.000000,1301466
2023-09-07,1572.199951,1577.900024,1560.250000,1565.750000,1565.750000,1514369
2023-09-08,1565.099976,1578.000000,1560.000000,1567.550049,1567.550049,1223910
